user_id,gender,income_level,age
987842478350,Male,Medium,55+
987842478353,Female,Medium,25 - 34
987842478363,Female,Medium,18 - 24
987842478424,Female,Low,25 - 34
987842478484,Female,Medium,< 18
987842478491,Female,Medium,25 - 34
987842478503,Female,Medium,18 - 24
987842478511,Female,High,25 - 34
987842478541,Male,Low,18 - 24
987842478543,Male,Low,18 - 24
987842478547,Male,Low,35 - 44
987842478584,Female,Medium,25 - 34
987842478585,Female,Medium,25 - 34
987842478626,Female,Medium,25 - 34
987842478641,Male,Low,18 - 24
987842478644,Female,Low,< 18
987842478646,Male,Low,25 - 34
987842478650,Male,Low,25 - 34
996432412721,Female,Low,< 18
996432412722,Female,Low,25 - 34
996432412723,Male,Medium,25 - 34
996432412724,Female,Low,18 - 24
996432412725,Male,High,25 - 34
996432412728,Female,Low,25 - 34
996432412731,Female,Low,< 18
996432412734,Female,Medium,35 - 44
996432412737,Female,Medium,25 - 34
996432412738,Female,High,25 - 34
996432412739,Female,Medium,25 - 34
996432412741,Female,Low,< 18
996432412745,Female,Medium,25 - 34
996432412747,Male,Low,25 - 34
996432412750,Female,Medium,25 - 34
996432412751,Female,Medium,25 - 34
996432412755,Female,Medium,18 - 24
996432412759,Male,Low,25 - 34
996432412760,Female,Low,18 - 24
996432412761,Male,Medium,< 18
996432412762,Female,Medium,25 - 34
996432412764,Female,Medium,25 - 34
996432412773,Male,Medium,< 18
996432412782,Female,Low,18 - 24
996432412783,Female,Medium,25 - 34
996432412786,Female,Low,18 - 24
996432412789,Female,High,55+
996432412801,Male,High,25 - 34
996432412805,Male,Medium,25 - 34
996432412806,Female,Medium,18 - 24
996432412817,Female,Medium,25 - 34
996432412819,Female,Medium,25 - 34
996432412829,Female,High,18 - 24
996432412839,Male,Medium,25 - 34
996432412844,Female,Medium,< 18
996432412846,Female,Low,18 - 24
996432412850,Female,Low,18 - 24
996432412864,Male,Low,25 - 34
996432412889,Female,Low,25 - 34
996432412896,Female,Low,< 18
996432412899,Female,Low,18 - 24
996432412909,Female,Low,18 - 24
996432412933,Male,Low,25 - 34
996432412940,Male,Low,18 - 24
996432412953,Female,High,18 - 24
996432412955,Female,Medium,< 18
996432412956,Female,Low,< 18
996432413005,Female,Low,25 - 34
996432413021,Female,Medium,18 - 24
996432413022,Female,Medium,< 18
996432413034,Male,Medium,25 - 34
996432413090,Male,Medium,25 - 34
996432413128,Female,Low,25 - 34
996432413150,Female,Medium,25 - 34
996432413159,Female,Low,25 - 34
996432413169,Female,Medium,18 - 24
996432413204,Male,Medium,< 18
996432413206,Male,Low,55+
1005022347293,Male,Low,25 - 34
1005022347301,Male,Medium,35 - 44
1005022347304,Male,Low,25 - 34
1005022347305,Male,Low,25 - 34
1005022347310,Male,Low,25 - 34
1005022347313,Male,Low,18 - 24
1005022347314,Male,Medium,25 - 34
1005022347322,Female,Medium,18 - 24
1005022347324,Male,Low,25 - 34
1005022347326,Female,Medium,25 - 34
1005022347328,Male,Low,25 - 34
1005022347330,Female,Medium,18 - 24
1005022347331,Male,High,25 - 34
1005022347332,Male,Medium,25 - 34
1005022347334,Male,Low,25 - 34
1005022347335,Female,Low,25 - 34
1005022347338,Female,Medium,< 18
1005022347339,Female,Medium,25 - 34
1005022347341,Male,High,35 - 44
1005022347342,Female,Low,35 - 44
1005022347343,Female,Medium,25 - 34
1005022347345,Female,Medium,18 - 24
1005022347348,Male,Medium,18 - 24
1005022347350,Male,Medium,25 - 34
1005022347351,Female,Medium,18 - 24
1005022347359,Male,Low,25 - 34
1005022347360,Male,High,25 - 34
1005022347361,Male,Medium,25 - 34
1005022347371,Female,Medium,< 18
1005022347373,Female,Medium,25 - 34
1005022347377,Male,High,35 - 44
1005022347382,Male,High,25 - 34
1005022347383,Male,Low,25 - 34
1005022347386,Female,Medium,25 - 34
1005022347389,Female,Low,18 - 24
1005022347390,Female,Medium,18 - 24
1005022347399,Male,High,18 - 24
1005022347405,Female,Medium,18 - 24
1005022347410,Female,Low,25 - 34
1005022347411,Male,Medium,35 - 44
1005022347413,Male,Low,25 - 34
1005022347423,Female,Low,25 - 34
1005022347427,Male,Medium,25 - 34
1005022347432,Female,Medium,18 - 24
1005022347433,Female,Low,25 - 34
1005022347435,Female,Low,18 - 24
1005022347449,Male,High,25 - 34
1005022347452,Female,Medium,18 - 24
1005022347462,Female,Medium,25 - 34
1005022347485,Male,Low,25 - 34
1005022347488,Female,Low,< 18
1005022347491,Female,Medium,18 - 24
1005022347497,Male,Low,25 - 34
1005022347508,Female,Medium,25 - 34
1005022347551,Female,Medium,25 - 34
1005022347610,Male,Low,25 - 34
1005022347611,Male,Low,25 - 34
1005022347622,Female,High,25 - 34
1005022347638,Male,High,25 - 34
1005022347667,Female,Medium,18 - 24
1005022347674,Female,High,25 - 34
1005022347696,Female,Low,25 - 34
1005022347753,Male,Low,35 - 44
1005022347765,Male,Medium,25 - 34
1005022347774,Male,Low,25 - 34
1005022347783,Male,Medium,18 - 24
1005022347784,Male,Low,18 - 24
1005022347786,Female,Low,25 - 34
1013612281911,Female,Low,18 - 24
1013612281913,Female,Medium,18 - 24
1013612281916,Female,Medium,25 - 34
1013612281917,Male,Medium,35 - 44
1013612281918,Female,Low,18 - 24
1013612281919,Male,High,18 - 24
1013612281921,Male,Low,25 - 34
1013612281922,Male,Low,25 - 34
1013612281925,Male,Low,25 - 34
1013612281926,Female,Low,< 18
1013612281928,Female,High,25 - 34
1013612281931,Male,Low,< 18
1013612281932,Female,Medium,25 - 34
1013612281935,Male,Medium,25 - 34
1013612281937,Female,Medium,< 18
1013612281943,Female,Low,25 - 34
1013612281944,Male,Low,25 - 34
1013612281947,Female,Low,18 - 24
1013612281959,Male,Low,25 - 34
1013612281960,Female,High,25 - 34
1013612281964,Female,Low,< 18
1013612281967,Female,High,25 - 34
1013612281979,Male,Medium,18 - 24
1013612281986,Female,Medium,25 - 34
1013612281997,Female,Low,18 - 24
1013612282002,Female,High,18 - 24
1013612282012,Male,Low,25 - 34
1013612282018,Female,Medium,25 - 34
1013612282020,Female,Low,25 - 34
1013612282038,Male,Medium,18 - 24
1013612282047,Male,Medium,25 - 34
1013612282051,Male,Low,25 - 34
1013612282069,Male,High,35 - 44
1013612282072,Male,Low,25 - 34
1013612282080,Male,Low,18 - 24
1013612282088,Female,High,25 - 34
1013612282104,Female,Medium,25 - 34
1013612282121,Female,Medium,< 18
1013612282136,Male,Low,25 - 34
1013612282185,Female,Low,18 - 24
1013612282230,Male,Low,25 - 34
1013612282244,Female,Medium,< 18
1013612282250,Female,Low,25 - 34
1013612282285,Female,Medium,< 18
1013612282289,Female,Medium,< 18
1013612282316,Female,Low,18 - 24
1013612282331,Female,Medium,25 - 34
1022202216479,Male,Low,25 - 34
1022202216493,Female,High,18 - 24
1022202216495,Female,Medium,18 - 24
1022202216496,Female,Medium,< 18
1022202216498,Male,Medium,18 - 24
1022202216502,Male,Medium,25 - 34
1022202216505,Male,Medium,45 - 54
1022202216506,Female,High,25 - 34
1022202216507,Female,Low,< 18
1022202216508,Male,Medium,55+
1022202216509,Female,High,18 - 24
1022202216513,Female,Low,25 - 34
1022202216514,Male,Low,35 - 44
1022202216517,Female,Low,18 - 24
1022202216521,Male,Low,35 - 44
1022202216522,Female,Medium,25 - 34
1022202216523,Male,Medium,25 - 34
1022202216524,Male,Low,25 - 34
1022202216527,Female,High,< 18
1022202216528,Male,Low,18 - 24
1022202216532,Female,Medium,25 - 34
1022202216534,Female,Low,18 - 24
1022202216536,Male,Medium,18 - 24
1022202216539,Male,Medium,25 - 34
1022202216544,Female,Low,25 - 34
1022202216545,Female,Medium,< 18
1022202216547,Male,Low,25 - 34
1022202216548,Female,Low,25 - 34
1022202216549,Female,Medium,18 - 24
1022202216551,Male,Low,25 - 34
1022202216561,Female,Low,35 - 44
1022202216562,Female,Medium,25 - 34
1022202216568,Male,High,35 - 44
1022202216575,Female,Medium,35 - 44
1022202216578,Female,High,18 - 24
1022202216590,Male,High,25 - 34
1022202216594,Female,Medium,18 - 24
1022202216596,Male,Medium,25 - 34
1022202216598,Female,Medium,18 - 24
1022202216601,Female,Low,25 - 34
1022202216603,Female,Low,< 18
1022202216610,Male,Medium,25 - 34
1022202216613,Female,High,18 - 24
1022202216618,Male,Low,25 - 34
1022202216626,Male,Low,25 - 34
1022202216629,Female,High,25 - 34
1022202216633,Male,Medium,25 - 34
1022202216640,Female,Medium,35 - 44
1022202216655,Female,Medium,18 - 24
1022202216657,Male,Medium,18 - 24
1022202216658,Male,Medium,< 18
1022202216660,Female,Low,18 - 24
1022202216675,Male,Medium,< 18
1022202216676,Male,Medium,25 - 34
1022202216692,Female,Medium,35 - 44
1022202216705,Female,Low,18 - 24
1022202216712,Male,Low,45 - 54
1022202216720,Female,Low,25 - 34
1022202216746,Male,Low,25 - 34
1022202216757,Female,Medium,25 - 34
1022202216788,Female,Low,35 - 44
1022202216801,Female,Low,18 - 24
1022202216819,Female,Medium,25 - 34
1022202216828,Female,Medium,25 - 34
1022202216849,Female,Medium,< 18
1022202216852,Female,Medium,18 - 24
1022202216883,Male,Low,18 - 24
1022202216892,Male,Medium,25 - 34
1022202216895,Male,Medium,25 - 34
1022202216908,Female,Low,< 18
1022202216916,Male,Low,18 - 24
1022202216921,Female,Low,18 - 24
1022202216924,Female,Medium,25 - 34
1022202216926,Male,High,25 - 34
1022202216933,Female,Low,< 18
1022202216934,Male,Low,18 - 24
1022202216949,Male,Medium,25 - 34
1022202216970,Male,Low,25 - 34
1022202216972,Female,Low,< 18
1022202216983,Male,Medium,25 - 34
1022202217012,Female,Medium,25 - 34
1022202217026,Male,Medium,25 - 34
1030792151082,Female,Medium,25 - 34
1030792151088,Male,High,25 - 34
1030792151109,Male,Medium,18 - 24
1030792151111,Male,Medium,25 - 34
1030792151122,Male,Medium,25 - 34
1030792151123,Female,Low,25 - 34
1030792151124,Male,High,18 - 24
1030792151127,Female,High,35 - 44
1030792151131,Male,Low,18 - 24
1030792151143,Male,High,18 - 24
1030792151144,Male,Low,25 - 34
1030792151148,Female,Low,25 - 34
1030792151150,Female,Medium,25 - 34
1030792151166,Female,Low,< 18
1030792151168,Female,Medium,25 - 34
1030792151169,Female,High,< 18
1030792151184,Male,Low,18 - 24
1030792151186,Female,Low,< 18
1030792151195,Female,Medium,< 18
1030792151196,Male,Medium,25 - 34
1030792151201,Male,Low,25 - 34
1030792151209,Female,Medium,18 - 24
1030792151221,Female,Low,25 - 34
1030792151232,Female,Low,25 - 34
1030792151233,Male,Low,18 - 24
1030792151234,Male,Low,25 - 34
1030792151236,Male,Medium,25 - 34
1030792151254,Male,High,25 - 34
1030792151276,Female,Low,25 - 34
1030792151280,Female,Low,18 - 24
1030792151294,Male,Medium,35 - 44
1030792151325,Female,Medium,18 - 24
1030792151331,Female,Low,18 - 24
1030792151335,Male,Low,18 - 24
1030792151361,Male,Low,18 - 24
1030792151371,Male,Low,25 - 34
1030792151382,Male,Medium,25 - 34
1030792151393,Female,Medium,18 - 24
1030792151398,Female,Low,25 - 34
1030792151405,Male,Low,< 18
1030792151407,Male,Low,35 - 44
1030792151411,Female,Low,< 18
1030792151422,Female,Medium,< 18
1030792151443,Male,Low,25 - 34
1030792151465,Female,Low,18 - 24
1030792151543,Female,Medium,< 18
1039382085668,Female,High,18 - 24
1039382085678,Female,Medium,25 - 34
1039382085705,Female,Low,25 - 34
1039382085706,Male,Low,35 - 44
1039382085708,Female,Medium,18 - 24
1039382085709,Female,Medium,35 - 44
1039382085710,Male,Medium,35 - 44
1039382085712,Female,Medium,18 - 24
1039382085713,Female,Medium,< 18
1039382085719,Female,Low,25 - 34
1039382085720,Female,Medium,25 - 34
1039382085722,Female,Low,18 - 24
1039382085723,Female,Low,25 - 34
1039382085724,Male,Low,< 18
1039382085729,Female,Low,< 18
1039382085740,Female,Medium,18 - 24
1039382085741,Male,Low,25 - 34
1039382085744,Female,High,18 - 24
1039382085745,Male,Medium,25 - 34
1039382085748,Male,Medium,< 18
1039382085770,Female,Low,18 - 24
1039382085777,Female,Medium,25 - 34
1039382085788,Female,Medium,25 - 34
1039382085793,Male,Low,35 - 44
1039382085799,Male,Medium,18 - 24
1039382085809,Female,Low,18 - 24
1039382085813,Female,Low,18 - 24
1039382085822,Male,Medium,< 18
1039382085827,Male,Medium,18 - 24
1039382085859,Female,Low,55+
1039382085879,Male,Low,25 - 34
1039382085890,Female,Medium,25 - 34
1039382085899,Female,Low,25 - 34
1039382085976,Female,High,< 18
1039382085981,Male,Medium,< 18
1039382085995,Male,Low,25 - 34
1039382085998,Male,Medium,35 - 44
1039382086019,Male,Low,25 - 34
1039382086022,Male,Medium,< 18
1039382086036,Female,Medium,25 - 34
1039382086066,Female,Medium,25 - 34
1039382086080,Female,Medium,25 - 34
1039382086119,Male,Low,18 - 24
1047972020259,Male,High,18 - 24
1047972020280,Male,Low,25 - 34
1047972020282,Male,High,25 - 34
1047972020308,Male,Medium,25 - 34
1047972020309,Male,Medium,18 - 24
1047972020313,Female,Low,25 - 34
1047972020315,Male,Low,25 - 34
1047972020318,Female,Low,18 - 24
1047972020319,Female,Medium,25 - 34
1047972020323,Male,Medium,35 - 44
1047972020328,Female,Low,25 - 34
1047972020329,Male,Medium,25 - 34
1047972020330,Female,Medium,< 18
1047972020331,Female,Low,25 - 34
1047972020332,Female,Low,45 - 54
1047972020335,Female,Low,25 - 34
1047972020336,Female,Low,25 - 34
1047972020339,Female,Medium,18 - 24
1047972020347,Male,Medium,25 - 34
1047972020351,Male,Low,25 - 34
1047972020352,Male,High,25 - 34
1047972020370,Female,Low,< 18
1047972020379,Male,High,18 - 24
1047972020393,Male,High,< 18
1047972020416,Male,Low,35 - 44
1047972020427,Female,Medium,25 - 34
1047972020430,Female,Low,18 - 24
1047972020434,Female,Low,25 - 34
1047972020438,Female,Medium,25 - 34
1047972020441,Female,Low,18 - 24
1047972020444,Male,High,35 - 44
1047972020448,Female,Low,18 - 24
1047972020491,Female,High,25 - 34
1047972020501,Male,Medium,25 - 34
1047972020578,Female,Medium,18 - 24
1047972020644,Female,Medium,18 - 24
1047972020726,Male,High,18 - 24
1047972020731,Female,Low,25 - 34
1056561954836,Male,Medium,25 - 34
1056561954844,Male,Medium,25 - 34
1056561954856,Male,High,25 - 34
1056561954865,Female,Low,25 - 34
1056561954866,Female,Medium,25 - 34
1056561954867,Female,High,35 - 44
1056561954877,Female,High,25 - 34
1056561954888,Female,Low,25 - 34
1056561954889,Male,Low,25 - 34
1056561954891,Female,Medium,< 18
1056561954892,Male,Medium,18 - 24
1056561954893,Male,Low,25 - 34
1056561954894,Male,High,45 - 54
1056561954896,Male,Low,25 - 34
1056561954897,Male,Low,25 - 34
1056561954899,Female,Low,18 - 24
1056561954903,Female,Medium,45 - 54
1056561954914,Male,High,25 - 34
1056561954915,Female,Medium,25 - 34
1056561954916,Male,Low,25 - 34
1056561954917,Male,High,25 - 34
1056561954918,Female,Low,25 - 34
1056561954921,Female,Medium,25 - 34
1056561954928,Female,Low,< 18
1056561954931,Male,Medium,25 - 34
1056561954936,Male,Medium,18 - 24
1056561954937,Male,Medium,25 - 34
1056561954944,Female,Medium,25 - 34
1056561954945,Male,Low,25 - 34
1056561954959,Male,Low,25 - 34
1056561954961,Female,Low,25 - 34
1056561954969,Female,Low,25 - 34
1056561954972,Female,Medium,35 - 44
1056561954979,Female,Low,< 18
1056561954985,Female,Low,25 - 34
1056561954997,Female,Low,< 18
1056561955027,Male,Low,25 - 34
1056561955064,Female,Low,18 - 24
1056561955104,Male,Low,25 - 34
1056561955113,Male,Low,25 - 34
1056561955115,Female,Medium,18 - 24
1056561955129,Female,Low,< 18
1056561955132,Male,Low,25 - 34
1056561955173,Male,Low,35 - 44
1056561955175,Female,Medium,18 - 24
1056561955189,Male,Low,< 18
1056561955196,Female,Medium,25 - 34
1056561955250,Female,Low,18 - 24
1056561955264,Male,Medium,25 - 34
1056561955265,Male,Low,18 - 24
1056561955269,Male,Low,18 - 24
1056561955270,Female,Medium,18 - 24
1056561955283,Female,Low,18 - 24
1056561955346,Female,Low,25 - 34
1056561955362,Male,Low,25 - 34
1065151889447,Female,Low,25 - 34
1065151889448,Male,Medium,25 - 34
1065151889472,Female,Low,35 - 44
1065151889474,Male,Medium,25 - 34
1065151889475,Female,Medium,25 - 34
1065151889478,Female,Low,25 - 34
1065151889479,Male,Low,18 - 24
1065151889480,Female,High,< 18
1065151889482,Male,Low,25 - 34
1065151889487,Male,Low,25 - 34
1065151889491,Female,Medium,25 - 34
1065151889492,Male,Medium,25 - 34
1065151889498,Female,Medium,< 18
1065151889499,Male,Low,25 - 34
1065151889502,Female,Low,25 - 34
1065151889505,Female,Medium,< 18
1065151889506,Female,Medium,18 - 24
1065151889508,Female,High,25 - 34
1065151889517,Male,Medium,< 18
1065151889518,Male,Low,25 - 34
1065151889522,Male,Low,25 - 34
1065151889524,Male,Medium,25 - 34
1065151889527,Female,Low,18 - 24
1065151889534,Female,Low,25 - 34
1065151889542,Male,Medium,35 - 44
1065151889568,Female,Low,18 - 24
1065151889569,Female,Low,25 - 34
1065151889577,Female,Low,18 - 24
1065151889588,Male,Medium,35 - 44
1065151889596,Female,Low,< 18
1065151889600,Male,Low,35 - 44
1065151889616,Female,Medium,< 18
1065151889630,Female,Low,25 - 34
1065151889631,Male,Low,25 - 34
1065151889652,Female,Medium,18 - 24
1065151889660,Male,Medium,25 - 34
1065151889676,Male,Low,25 - 34
1065151889726,Female,Medium,25 - 34
1065151889740,Female,Low,18 - 24
1065151889753,Male,Low,25 - 34
1065151889755,Female,Low,18 - 24
1065151889757,Male,Medium,25 - 34
1065151889767,Male,Medium,35 - 44
1065151889775,Female,Low,25 - 34
1065151889776,Female,Medium,45 - 54
1065151889798,Male,Low,18 - 24
1065151889807,Male,High,25 - 34
1065151889825,Male,Low,35 - 44
1065151889832,Male,Low,25 - 34
1065151889836,Female,Low,25 - 34
1065151889857,Female,Low,< 18
1073741824051,Female,High,< 18
1073741824076,Male,Low,18 - 24
1073741824077,Female,Low,18 - 24
1073741824081,Male,Low,25 - 34
1073741824084,Female,Low,25 - 34
1073741824086,Female,Low,25 - 34
1073741824094,Male,Medium,25 - 34
1073741824096,Female,Medium,35 - 44
1073741824099,Male,Medium,25 - 34
1073741824108,Female,Low,35 - 44
1073741824110,Male,Medium,35 - 44
1073741824112,Male,Medium,35 - 44
1073741824115,Male,Low,25 - 34
1073741824120,Female,Low,< 18
1073741824122,Male,Low,25 - 34
1073741824124,Male,Low,25 - 34
1073741824142,Male,High,25 - 34
1073741824148,Male,Low,25 - 34
1073741824150,Female,Medium,18 - 24
1073741824154,Male,Low,18 - 24
1073741824158,Female,Low,18 - 24
1073741824159,Female,Medium,25 - 34
